game_date,Name,type,id,attributes.adjusted_odds,prop_line,odds_type,attributes.projection_type,prop_type,PP_ID,position,team_name,image_url,game_date_time
2024-05-10,Ty France,projection,2430293,True,1.5,demon,Single Stat,Hits,68707,IF,SEA,https://static.prizepicks.com/images/players/mlb/Ty_France_0ff1ba0b-2e3d-4fcc-8419-057d0833f887.webp,2024-05-10 21:40:00-04:00
2024-05-10,Nick Castellanos,projection,2431321,True,2.5,demon,Single Stat,Total Bases,67533,OF,PHI,https://static.prizepicks.com/images/players/mlb/Nick_Castellanos_169ed0b1-e34b-4f4b-925b-f3288f24a5e7.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tyler Nevin,projection,2430294,True,1.5,demon,Single Stat,Hits,195025,OF,OAK,https://static.prizepicks.com/images/players/mlb/Tyler_Nevin_dcbbfae5-42d0-43b4-93ea-1f16509dbb09.webp,2024-05-10 21:40:00-04:00
2024-05-10,Austin Slater,projection,2430295,True,1.5,demon,Single Stat,Hits,69514,OF,SF,https://static.prizepicks.com/images/players/mlb/Austin_Slater_a94f3112-28dc-4fb4-a6d1-a73b5c738621.webp,2024-05-10 22:15:00-04:00
2024-05-10,Tim Anderson,projection,2431323,True,1.5,demon,Single Stat,Total Bases,192378,IF,MIA,https://static.prizepicks.com/images/players/mlb/Tim_Anderson_cf579a96-a6f7-41a6-85a9-cf8f145ba3c7.webp,2024-05-10 19:10:00-04:00
2024-05-10,Vidal Bruján,projection,2431324,True,1.5,demon,Single Stat,Total Bases,194348,IF,MIA,https://static.prizepicks.com/images/players/mlb/Vidal_Brujan_0ca40409-541e-4b5d-9834-1439cff1aed9.webp,2024-05-10 19:10:00-04:00
2024-05-10,Elly De La Cruz,projection,2430296,True,0.5,goblin,Single Stat,Hits,142356,IF,CIN,https://static.prizepicks.com/images/players/mlb/Elly_De_La_Cruz_457e0d34-698f-4ee3-ba0e-4bf703200d8f.webp,2024-05-10 22:15:00-04:00
2024-05-10,Andrew Benintendi,projection,2431326,True,0.5,goblin,Single Stat,Total Bases,127166,OF,CWS,https://static.prizepicks.com/images/players/mlb/Andrew_Benintendi_0e5244cd-9226-4ee1-bb63-d022a9240ca0.webp,2024-05-10 19:40:00-04:00
2024-05-10,Jake Fraley,projection,2430298,True,0.5,goblin,Single Stat,Hits,69900,OF,CIN,https://static.prizepicks.com/images/players/mlb/Jake_Fraley_bff726f2-15df-4bdf-80e1-211b284b299f.webp,2024-05-10 22:15:00-04:00
2024-05-10,Jeimer Candelario,projection,2430300,True,0.5,goblin,Single Stat,Hits,192319,IF,CIN,https://static.prizepicks.com/images/players/mlb/Jeimer_Candelario_e295bee0-2f17-42ec-8950-cda202aa9c72.webp,2024-05-10 22:15:00-04:00
2024-05-10,Andrew Vaughn,projection,2431328,True,0.5,goblin,Single Stat,Total Bases,67831,IF,CWS,https://static.prizepicks.com/images/players/mlb/Andrew_Vaughn_60cf6995-e2a5-47d7-834a-d25cdbdf7f3e.webp,2024-05-10 19:40:00-04:00
2024-05-10,Jonathan India,projection,2430302,True,0.5,goblin,Single Stat,Hits,67552,IF,CIN,https://static.prizepicks.com/images/players/mlb/Jonathan_India_68a3f6f5-5bc0-4048-acc7-f9cda1545f0b.webp,2024-05-10 22:15:00-04:00
2024-05-10,Austin Hedges,projection,2431330,True,1.5,demon,Single Stat,Total Bases,68720,C,CLE,https://static.prizepicks.com/images/players/mlb/Austin_Hedges_3391b452-8d5f-4730-8edc-9844b4f336a6.webp,2024-05-10 19:40:00-04:00
2024-05-10,Brayan Rocchio,projection,2431331,True,2.5,demon,Single Stat,Total Bases,193122,IF,CLE,https://static.prizepicks.com/images/players/mlb/Brayan_Rocchio_c9c63926-40bb-4305-af07-4a486a9d5474.webp,2024-05-10 19:40:00-04:00
2024-05-10,Jung Hoo Lee,projection,2430304,True,0.5,goblin,Single Stat,Hits,192629,OF,SF,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 22:15:00-04:00
2024-05-10,Bryan Ramos,projection,2431332,True,1.5,demon,Single Stat,Total Bases,196472,IF,CWS,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 19:40:00-04:00
2024-05-10,David Fry,projection,2431333,True,2.5,demon,Single Stat,Total Bases,142183,IF,CLE,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 19:40:00-04:00
2024-05-10,Eloy Jiménez,projection,2431334,True,2.5,demon,Single Stat,Total Bases,68441,DH,CWS,https://static.prizepicks.com/images/players/mlb/Eloy_Jiménez_9061eb1e-fa57-46e6-8ea0-a853eae89310.webp,2024-05-10 19:40:00-04:00
2024-05-10,Matt Chapman,projection,2430306,True,0.5,goblin,Single Stat,Hits,192630,IF,SF,https://static.prizepicks.com/images/players/mlb/Matt_Chapman_19e35294-99c1-4cd3-bf24-8c2bd0c4c512.webp,2024-05-10 22:15:00-04:00
2024-05-10,Spencer Steer,projection,2430308,True,0.5,goblin,Single Stat,Hits,127611,OF,CIN,https://static.prizepicks.com/images/players/mlb/Spencer_Steer_22bcbdc8-1a8c-4dea-8794-b17c88c7b8b9.webp,2024-05-10 22:15:00-04:00
2024-05-10,Gavin Sheets,projection,2431336,True,1.5,demon,Single Stat,Total Bases,68736,OF,CWS,https://static.prizepicks.com/images/players/mlb/Gavin_Sheets_f4afee13-2559-4632-b938-25cf3af92479.webp,2024-05-10 19:40:00-04:00
2024-05-10,José Ramírez,projection,2431337,True,0.5,goblin,Single Stat,Total Bases,67669,IF,CLE,https://static.prizepicks.com/images/players/mlb/José_Ramírez_17e633e5-e7a5-445c-8206-4770254ea2fd.webp,2024-05-10 19:40:00-04:00
2024-05-10,TJ Friedl,projection,2430310,True,0.5,goblin,Single Stat,Hits,73808,OF,CIN,https://static.prizepicks.com/images/players/mlb/TJ_Friedl_5929fbff-e36a-4a4c-9eb4-c88ffe38e32e.webp,2024-05-10 22:15:00-04:00
2024-05-10,Thairo Estrada,projection,2430311,True,0.5,goblin,Single Stat,Hits,71007,IF,SF,https://static.prizepicks.com/images/players/mlb/Thairo_Estrada_2df4c1ae-3eb7-4009-a7ef-00335aa82893.webp,2024-05-10 22:15:00-04:00
2024-05-10,Korey Lee,projection,2431341,True,1.5,demon,Single Stat,Total Bases,151651,C,CWS,https://static.prizepicks.com/images/players/mlb/Korey_Lee_ac61f5ab-a255-4519-95b4-012985867e4f.webp,2024-05-10 19:40:00-04:00
2024-05-10,Tyler Stephenson,projection,2430313,True,0.5,goblin,Single Stat,Hits,70431,C,CIN,https://static.prizepicks.com/images/players/mlb/Tyler_Stephenson_d9913442-0879-466c-926a-843188b66f89.webp,2024-05-10 22:15:00-04:00
2024-05-10,Paul DeJong,projection,2431342,True,1.5,demon,Single Stat,Total Bases,192374,IF,CWS,https://static.prizepicks.com/images/players/mlb/Paul_DeJong_cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b.webp,2024-05-10 19:40:00-04:00
2024-05-10,Ramón Laureano,projection,2431343,True,1.5,demon,Single Stat,Total Bases,149496,OF,CLE,https://static.prizepicks.com/images/players/mlb/Ramón_Laureano_bec82782-dc29-487b-8aea-96dea289375b.webp,2024-05-10 19:40:00-04:00
2024-05-10,Tommy Pham,projection,2431344,True,2.5,demon,Single Stat,Total Bases,195621,OF,CWS,https://static.prizepicks.com/images/players/mlb/Tommy_Pham_a8ff76c9-1554-421c-baed-2a22fb00ad71.webp,2024-05-10 19:40:00-04:00
2024-05-10,Tyler Freeman,projection,2431345,True,0.5,goblin,Single Stat,Total Bases,70157,OF,CLE,https://static.prizepicks.com/images/players/mlb/Tyler_Freeman_87056925-aecb-4af8-9fa5-f08c96bae9f8.webp,2024-05-10 19:40:00-04:00
2024-05-10,Blake Perkins,projection,2431347,True,1.5,demon,Single Stat,Total Bases,140240,OF,MIL,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 20:10:00-04:00
2024-05-10,Brice Turang,projection,2431348,True,0.5,goblin,Single Stat,Total Bases,127193,IF,MIL,https://static.prizepicks.com/images/players/mlb/Brice_Turang_45d9ee07-705d-4d91-8131-264ab0cc8af4.webp,2024-05-10 20:10:00-04:00
2024-05-10,Christian Yelich,projection,2431350,True,0.5,goblin,Single Stat,Total Bases,67527,OF,MIL,https://static.prizepicks.com/images/players/mlb/Christian_Yelich_42cb5171-ffa3-4600-9c41-dbc3805206ea.webp,2024-05-10 20:10:00-04:00
2024-05-10,Rhys Hoskins,projection,2431354,True,2.5,demon,Single Stat,Total Bases,192361,IF,MIL,https://static.prizepicks.com/images/players/mlb/Rhys_Hoskins_171b88ff-8043-4895-9e37-cc550071816e.webp,2024-05-10 20:10:00-04:00
2024-05-10,Sal Frelick,projection,2431355,True,1.5,demon,Single Stat,Total Bases,146602,OF,MIL,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 20:10:00-04:00
2024-05-10,William Contreras,projection,2431356,True,2.5,demon,Single Stat,Total Bases,127196,C,MIL,https://static.prizepicks.com/images/players/mlb/William_Contreras_1015a557-8e55-4c12-b63c-3306e25ae6e6.webp,2024-05-10 20:10:00-04:00
2024-05-10,Willy Adames,projection,2431357,True,0.5,goblin,Single Stat,Total Bases,67528,IF,MIL,https://static.prizepicks.com/images/players/mlb/Willy_Adames_81af51ef-1387-495a-bef2-57f219415370.webp,2024-05-10 20:10:00-04:00
2024-05-10,Brendan Rodgers,projection,2431361,True,2.5,demon,Single Stat,Total Bases,67735,IF,COL,https://static.prizepicks.com/images/players/mlb/Brendan_Rodgers_52cc8d0b-6e9d-4324-a385-758ca6433e66.webp,2024-05-10 20:40:00-04:00
2024-05-10,Brenton Doyle,projection,2431362,True,1.5,demon,Single Stat,Total Bases,140684,OF,COL,https://static.prizepicks.com/images/players/mlb/Brenton_Doyle_28594769-7a22-449b-a543-ea0776b01eba.webp,2024-05-10 20:40:00-04:00
2024-05-10,Elehuris Montero,projection,2431365,True,2.5,demon,Single Stat,Total Bases,70541,IF,COL,https://static.prizepicks.com/images/players/mlb/Elehuris_Montero_2e195870-15e8-41d9-9aaf-c7695fae8b87.webp,2024-05-10 20:40:00-04:00
2024-05-10,Elias Díaz,projection,2431366,True,0.5,goblin,Single Stat,Total Bases,67662,C,COL,https://static.prizepicks.com/images/players/mlb/Elias_Díaz_564e9e9d-945e-41a3-812b-e0ed5bd76725.webp,2024-05-10 20:40:00-04:00
2024-05-10,Ezequiel Duran,projection,2431368,True,0.5,goblin,Single Stat,Total Bases,69683,IF,TEX,https://static.prizepicks.com/images/players/mlb/Ezequiel_Duran_ccc0da4d-e4c0-46e9-8700-361a9bbd3625.webp,2024-05-10 20:40:00-04:00
2024-05-10,Ezequiel Tovar,projection,2431369,True,0.5,goblin,Single Stat,Total Bases,127201,IF,COL,https://static.prizepicks.com/images/players/mlb/Ezequiel_Tovar_9f9b67ad-6d80-408a-bf23-4ff1dbd8e999.webp,2024-05-10 20:40:00-04:00
2024-05-10,Josh Smith,projection,2431374,True,0.5,goblin,Single Stat,Total Bases,68843,IF,TEX,https://static.prizepicks.com/images/players/mlb/Josh_H._Smith_df34fa21-1eb8-4976-994e-fd9c8706e33c.webp,2024-05-10 20:40:00-04:00
2024-05-10,Leody Taveras,projection,2431376,True,0.5,goblin,Single Stat,Total Bases,67757,OF,TEX,https://static.prizepicks.com/images/players/mlb/Leody_Taveras_232a2331-2ab1-4cae-b8de-8b2e0bff5802.webp,2024-05-10 20:40:00-04:00
2024-05-10,Marcus Semien,projection,2431378,True,3.5,demon,Single Stat,Total Bases,67577,IF,TEX,https://static.prizepicks.com/images/players/mlb/Marcus_Semien_c2d72221-932c-4155-9121-eaa87cfed176.webp,2024-05-10 20:40:00-04:00
2024-05-10,Nathaniel Lowe,projection,2431379,True,0.5,goblin,Single Stat,Total Bases,70955,IF,TEX,https://static.prizepicks.com/images/players/mlb/First_Base_479ea4a2-43ea-4f5f-93be-b875aab7088d.webp,2024-05-10 20:40:00-04:00
2024-05-10,Robbie Grossman,projection,2431381,True,1.5,demon,Single Stat,Total Bases,127200,OF,TEX,https://static.prizepicks.com/images/players/mlb/Robbie_Grossman_962bf98a-22a3-4958-b296-f569bfd7407f.webp,2024-05-10 20:40:00-04:00
2024-05-10,Ryan McMahon,projection,2431382,True,0.5,goblin,Single Stat,Total Bases,67816,IF,COL,https://static.prizepicks.com/images/players/mlb/Ryan_McMahon_021a4720-4f82-4446-9635-f8503c72d1fc.webp,2024-05-10 20:40:00-04:00
2024-05-10,Sean Bouchard,projection,2431383,True,1.5,demon,Single Stat,Total Bases,74202,OF,COL,https://static.prizepicks.com/images/players/mlb/Sean_Bouchard_c29b6041-bdf3-470d-a70b-724e8ecc1b38.webp,2024-05-10 20:40:00-04:00
2024-05-10,Cole Tucker,projection,2431385,True,1.5,demon,Single Stat,Total Bases,196129,IF,LAA,https://static.prizepicks.com/images/players/mlb/Cole_Tucker_338bce3b-f87b-4559-a554-e5bc2a0ad16a.webp,2024-05-10 21:38:00-04:00
2024-05-10,Hunter Renfroe,projection,2431386,True,1.5,demon,Single Stat,Total Bases,193426,OF,KC,https://static.prizepicks.com/images/players/mlb/Hunter_Renfroe_89bab4bd-0fb6-41a6-88d6-0fd6307ae072.webp,2024-05-10 21:38:00-04:00
2024-05-10,Jo Adell,projection,2431387,True,1.5,demon,Single Stat,Total Bases,68993,OF,LAA,https://static.prizepicks.com/images/players/mlb/Jo_Adell_5a7981d3-6965-486b-a5e1-68fa257789be.webp,2024-05-10 21:38:00-04:00
2024-05-10,Kyle Isbel,projection,2431388,True,1.5,demon,Single Stat,Total Bases,68532,OF,KC,https://static.prizepicks.com/images/players/mlb/Kyle_Isbel_5678ca88-577b-46f9-9f9f-5a118003db1a.webp,2024-05-10 21:38:00-04:00
2024-05-10,Logan O'Hoppe,projection,2431389,True,1.5,demon,Single Stat,Total Bases,127436,C,LAA,https://static.prizepicks.com/images/players/mlb/Logan_O'Hoppe_b9f3e10f-8221-40c6-9b1d-7c4613df9a4d.webp,2024-05-10 21:38:00-04:00
2024-05-10,MJ Melendez,projection,2431390,True,2.5,demon,Single Stat,Total Bases,67944,OF,KC,https://static.prizepicks.com/images/players/mlb/MJ_Melendez_6494810c-fc26-4bec-95f5-0cd7d2b4a4e9.webp,2024-05-10 21:38:00-04:00
2024-05-10,Maikel Garcia,projection,2431391,True,0.5,goblin,Single Stat,Total Bases,124265,IF,KC,https://static.prizepicks.com/images/players/mlb/Maikel_Garcia_3c07814a-966e-4358-82f5-f59c32af8c94.webp,2024-05-10 21:38:00-04:00
2024-05-10,Mickey Moniak,projection,2431393,True,1.5,demon,Single Stat,Total Bases,70168,OF,LAA,https://static.prizepicks.com/images/players/mlb/Mickey_Moniak_7af39f78-8e04-408d-a1b5-66ab3dcd99ac.webp,2024-05-10 21:38:00-04:00
2024-05-10,Nolan Schanuel,projection,2431396,True,0.5,goblin,Single Stat,Total Bases,150343,IF,LAA,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 21:38:00-04:00
2024-05-10,Salvador Perez,projection,2431398,True,2.5,demon,Single Stat,Total Bases,69741,C,KC,https://static.prizepicks.com/images/players/mlb/Salvador_Perez_9baf07d4-b1cb-4494-8c95-600d9e8de1a9.webp,2024-05-10 21:38:00-04:00
2024-05-10,Taylor Ward,projection,2431399,True,0.5,goblin,Single Stat,Total Bases,67551,OF,LAA,https://static.prizepicks.com/images/players/mlb/Taylor_Ward_ddecbea2-f3dd-44de-8e87-da1541bf1a61.webp,2024-05-10 21:38:00-04:00
2024-05-10,Vinnie Pasquantino,projection,2431401,True,2.5,demon,Single Stat,Total Bases,67795,IF,KC,https://static.prizepicks.com/images/players/mlb/Vinnie_Pasquantino_016c9250-c763-4443-8e02-195db729f76c.webp,2024-05-10 21:38:00-04:00
2024-05-10,Willie Calhoun,projection,2431403,True,2.5,demon,Single Stat,Total Bases,196285,OF,LAA,https://static.prizepicks.com/images/players/mlb/Willie_Calhoun_fbbca98c-cd61-4852-b993-c9d80ba42cab.webp,2024-05-10 21:38:00-04:00
2024-05-10,Zach Neto,projection,2431404,True,1.5,demon,Single Stat,Total Bases,140086,IF,LAA,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 21:38:00-04:00
2024-05-10,Andy Pages,projection,2431405,True,1.5,demon,Single Stat,Total Bases,137904,OF,LAD,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 21:40:00-04:00
2024-05-10,Fernando Tatis Jr.,projection,2431406,True,2.5,demon,Single Stat,Total Bases,139980,OF,SD,https://static.prizepicks.com/images/players/mlb/Fernando_Tatis_Jr._bd22364f-1ff4-4ddc-8315-0a4c95cff960.webp,2024-05-10 21:40:00-04:00
2024-05-10,Freddie Freeman,projection,2431407,True,2.5,demon,Single Stat,Total Bases,67590,IF,LAD,https://static.prizepicks.com/images/players/mlb/Freddie_Freeman_ea1a2111-44cc-4996-babb-9439465e6760.webp,2024-05-10 21:40:00-04:00
2024-05-10,Gavin Lux,projection,2431408,True,1.5,demon,Single Stat,Total Bases,69279,IF,LAD,https://static.prizepicks.com/images/players/mlb/Gavin_Lux_bee1e3eb-c746-40c1-a129-e487e27312de.webp,2024-05-10 21:40:00-04:00
2024-05-10,Jackson Merrill,projection,2431410,True,1.5,demon,Single Stat,Total Bases,193123,OF,SD,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 21:40:00-04:00
2024-05-10,Jake Cronenworth,projection,2431411,True,1.5,demon,Single Stat,Total Bases,67595,IF,SD,https://static.prizepicks.com/images/players/mlb/Jake_Cronenworth_a3152805-3787-44a0-a8a9-b3ef604ac40d.webp,2024-05-10 21:40:00-04:00
2024-05-10,Jurickson Profar,projection,2431413,True,1.5,demon,Single Stat,Total Bases,69060,OF,SD,https://static.prizepicks.com/images/players/mlb/Jurickson_Profar_75ba17fd-160d-4695-86af-7c614cb8f264.webp,2024-05-10 21:40:00-04:00
2024-05-10,Luis Campusano,projection,2431414,True,1.5,demon,Single Stat,Total Bases,79873,C,SD,https://static.prizepicks.com/images/players/mlb/Luis_Campusano_11df9b71-0e8a-4531-b8ef-12cfcfb9d8ff.webp,2024-05-10 21:40:00-04:00
2024-05-10,Manny Machado,projection,2431415,True,1.5,demon,Single Stat,Total Bases,67592,IF,SD,https://static.prizepicks.com/images/players/mlb/Manny_Machado_3bb4a60b-953e-4bef-8b25-c6f07d54eddf.webp,2024-05-10 21:40:00-04:00
2024-05-10,Max Muncy,projection,2431416,True,2.5,demon,Single Stat,Total Bases,67591,IF,LAD,https://static.prizepicks.com/images/players/mlb/Max_Muncy_d692c6b5-5895-4b72-8a46-d9b9594defb6.webp,2024-05-10 21:40:00-04:00
2024-05-10,Mookie Betts,projection,2431417,True,2.5,demon,Single Stat,Total Bases,67817,IF,LAD,https://static.prizepicks.com/images/players/mlb/Mookie_Betts_084d2514-9ffb-414e-ae16-3bc690aaad51.webp,2024-05-10 21:40:00-04:00
2024-05-10,Teoscar Hernández,projection,2431419,True,2.5,demon,Single Stat,Total Bases,191342,OF,LAD,https://static.prizepicks.com/images/players/mlb/Teoscar_Hernández_19dc4d37-db3d-4289-bf15-4705ddb56d30.webp,2024-05-10 21:40:00-04:00
2024-05-10,Will Smith,projection,2431420,True,2.5,demon,Single Stat,Total Bases,67732,C,LAD,https://static.prizepicks.com/images/players/mlb/Will_Smith_317b24ac-6a9b-4735-a4c5-64d879cd6bf7.webp,2024-05-10 21:40:00-04:00
2024-05-10,Xander Bogaerts,projection,2431421,True,1.5,demon,Single Stat,Total Bases,127204,IF,SD,https://static.prizepicks.com/images/players/mlb/Xander_Bogaerts_272abdba-ae99-4137-a6dd-5615f234adfc.webp,2024-05-10 21:40:00-04:00
2024-05-10,Abraham Toro,projection,2431422,True,2.5,demon,Single Stat,Total Bases,193397,IF,OAK,https://static.prizepicks.com/images/players/mlb/Abraham_Toro_3dc0e96a-7d2b-4471-9240-c117a9ac784a.webp,2024-05-10 21:40:00-04:00
2024-05-10,Brent Rooker,projection,2431423,True,1.5,demon,Single Stat,Total Bases,127429,OF,OAK,https://static.prizepicks.com/images/players/mlb/Brent_Rooker_88dba1cf-898b-441b-a1a5-78b067369e55.webp,2024-05-10 21:40:00-04:00
2024-05-10,Cal Raleigh,projection,2431425,True,2.5,demon,Single Stat,Total Bases,69387,C,SEA,https://static.prizepicks.com/images/players/mlb/Cal_Raleigh_7f4e9216-53eb-468a-bf55-9d8026c05642.webp,2024-05-10 21:40:00-04:00
2024-05-10,J.D. Davis,projection,2431427,True,1.5,demon,Single Stat,Total Bases,192372,IF,OAK,https://static.prizepicks.com/images/players/mlb/JD_Davis_9560fe4d-d13b-45a0-ae45-e1304bf19256.webp,2024-05-10 21:40:00-04:00
2024-05-10,JJ Bleday,projection,2431428,True,2.5,demon,Single Stat,Total Bases,140725,OF,OAK,https://static.prizepicks.com/images/players/mlb/JJ_Bleday_1c21515f-9514-4389-8a34-8518a177597d.webp,2024-05-10 21:40:00-04:00
2024-05-10,Jorge Polanco,projection,2431429,True,2.5,demon,Single Stat,Total Bases,192369,IF,SEA,https://static.prizepicks.com/images/players/mlb/Jorge_Polanco_079a9121-7c29-4cec-96f7-70d61e6b7d51.webp,2024-05-10 21:40:00-04:00
2024-05-10,Josh Rojas,projection,2431430,True,1.5,demon,Single Stat,Total Bases,147611,IF,SEA,https://static.prizepicks.com/images/players/mlb/Josh_Rojas_cd4ccb68-8795-4486-a7d6-989072685c42.webp,2024-05-10 21:40:00-04:00
2024-05-10,Julio Rodríguez,projection,2431431,True,0.5,goblin,Single Stat,Total Bases,67566,OF,SEA,https://static.prizepicks.com/images/players/mlb/Julio_Rodríguez_e750ccd5-7a24-44ef-b661-0d41baa17d1c.webp,2024-05-10 21:40:00-04:00
2024-05-10,Max Schuemann,projection,2431434,True,1.5,demon,Single Stat,Total Bases,195168,IF,OAK,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 21:40:00-04:00
2024-05-10,Mitch Haniger,projection,2431436,True,2.5,demon,Single Stat,Total Bases,70187,OF,SEA,https://static.prizepicks.com/images/players/mlb/Mitch_Haniger_ce3ef51a-54c0-4e29-80bc-7a3048036c9a.webp,2024-05-10 21:40:00-04:00
2024-05-10,Seth Brown,projection,2431437,True,2.5,demon,Single Stat,Total Bases,67571,OF,OAK,https://static.prizepicks.com/images/players/mlb/Seth_Brown_757fddfc-e76b-4634-b1b2-7d34436013ee.webp,2024-05-10 21:40:00-04:00
2024-05-10,Shea Langeliers,projection,2431438,True,2.5,demon,Single Stat,Total Bases,70962,C,OAK,https://static.prizepicks.com/images/players/mlb/Shea_Langeliers_694e2e1a-0d39-482a-a254-a42e1aa39c04.webp,2024-05-10 21:40:00-04:00
2024-05-10,Ty France,projection,2431439,True,1.5,demon,Single Stat,Total Bases,68707,IF,SEA,https://static.prizepicks.com/images/players/mlb/Ty_France_0ff1ba0b-2e3d-4fcc-8419-057d0833f887.webp,2024-05-10 21:40:00-04:00
2024-05-10,Tyler Nevin,projection,2431440,True,1.5,demon,Single Stat,Total Bases,195025,OF,OAK,https://static.prizepicks.com/images/players/mlb/Tyler_Nevin_dcbbfae5-42d0-43b4-93ea-1f16509dbb09.webp,2024-05-10 21:40:00-04:00
2024-05-10,Austin Slater,projection,2431441,True,0.5,goblin,Single Stat,Total Bases,69514,OF,SF,https://static.prizepicks.com/images/players/mlb/Austin_Slater_a94f3112-28dc-4fb4-a6d1-a73b5c738621.webp,2024-05-10 22:15:00-04:00
2024-05-10,Elly De La Cruz,projection,2431443,True,0.5,goblin,Single Stat,Total Bases,142356,IF,CIN,https://static.prizepicks.com/images/players/mlb/Elly_De_La_Cruz_457e0d34-698f-4ee3-ba0e-4bf703200d8f.webp,2024-05-10 22:15:00-04:00
2024-05-10,Jake Fraley,projection,2431445,True,1.5,demon,Single Stat,Total Bases,69900,OF,CIN,https://static.prizepicks.com/images/players/mlb/Jake_Fraley_bff726f2-15df-4bdf-80e1-211b284b299f.webp,2024-05-10 22:15:00-04:00
2024-05-10,Jeimer Candelario,projection,2431446,True,1.5,demon,Single Stat,Total Bases,192319,IF,CIN,https://static.prizepicks.com/images/players/mlb/Jeimer_Candelario_e295bee0-2f17-42ec-8950-cda202aa9c72.webp,2024-05-10 22:15:00-04:00
2024-05-10,Jonathan India,projection,2431447,True,0.5,goblin,Single Stat,Total Bases,67552,IF,CIN,https://static.prizepicks.com/images/players/mlb/Jonathan_India_68a3f6f5-5bc0-4048-acc7-f9cda1545f0b.webp,2024-05-10 22:15:00-04:00
2024-05-10,Jung Hoo Lee,projection,2431449,True,0.5,goblin,Single Stat,Total Bases,192629,OF,SF,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 22:15:00-04:00
2024-05-10,Matt Chapman,projection,2431451,True,0.5,goblin,Single Stat,Total Bases,192630,IF,SF,https://static.prizepicks.com/images/players/mlb/Matt_Chapman_19e35294-99c1-4cd3-bf24-8c2bd0c4c512.webp,2024-05-10 22:15:00-04:00
2024-05-10,Michael Conforto,projection,2431453,True,1.5,demon,Single Stat,Total Bases,127190,OF,SF,https://static.prizepicks.com/images/players/mlb/Michael_Conforto_e5bdeb0e-38fc-4d30-8127-43d0d5b2864d.webp,2024-05-10 22:15:00-04:00
2024-05-10,Spencer Steer,projection,2431454,True,2.5,demon,Single Stat,Total Bases,127611,OF,CIN,https://static.prizepicks.com/images/players/mlb/Spencer_Steer_22bcbdc8-1a8c-4dea-8794-b17c88c7b8b9.webp,2024-05-10 22:15:00-04:00
2024-05-10,TJ Friedl,projection,2431455,True,0.5,goblin,Single Stat,Total Bases,73808,OF,CIN,https://static.prizepicks.com/images/players/mlb/TJ_Friedl_5929fbff-e36a-4a4c-9eb4-c88ffe38e32e.webp,2024-05-10 22:15:00-04:00
2024-05-10,Thairo Estrada,projection,2431456,True,0.5,goblin,Single Stat,Total Bases,71007,IF,SF,https://static.prizepicks.com/images/players/mlb/Thairo_Estrada_2df4c1ae-3eb7-4009-a7ef-00335aa82893.webp,2024-05-10 22:15:00-04:00
2024-05-10,Tyler Fitzgerald,projection,2431458,True,1.5,demon,Single Stat,Total Bases,162059,IF,SF,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 22:15:00-04:00
2024-05-10,Tyler Stephenson,projection,2431459,True,1.5,demon,Single Stat,Total Bases,70431,C,CIN,https://static.prizepicks.com/images/players/mlb/Tyler_Stephenson_d9913442-0879-466c-926a-843188b66f89.webp,2024-05-10 22:15:00-04:00
2024-05-10,Wilmer Flores,projection,2431461,True,1.5,demon,Single Stat,Total Bases,67514,IF,SF,https://static.prizepicks.com/images/players/mlb/First_Base_45bca5ce-4514-4a91-9410-e201c7b0052d.webp,2024-05-10 22:15:00-04:00
2024-05-10,Framber Valdez,projection,2429175,,33.5,standard,Single Stat,Pitcher Fantasy Score,67725,P,HOU,https://static.prizepicks.com/images/players/mlb/Framber_Valdez_00026bf9-dc12-4711-8443-45fbac448ea0.webp,2024-05-10 18:40:00-04:00
2024-05-10,Yordan Alvarez,projection,2429695,True,0.5,demon,Single Stat,Home Runs,67700,OF,HOU,https://static.prizepicks.com/images/players/mlb/Yordan_Alvarez_fdc9c3af-4ad2-43b1-8537-10732d013ed8.webp,2024-05-10 18:40:00-04:00
2024-05-10,Jared Jones,projection,2429389,,6.5,standard,Single Stat,Pitcher Strikeouts,192811,P,PIT,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 18:40:00-04:00
2024-05-10,Javier Assad,projection,2429798,,15.5,standard,Single Stat,Pitching Outs,73818,P,CHC,https://static.prizepicks.com/images/players/mlb/Javier_Assad_564bb787-e788-4acf-9dab-1da0e14578e0.webp,2024-05-10 18:40:00-04:00
